Date,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
"Wednesday, May 6, 2020",373,8691,3607,9706,60701,17830,30995,5461,5778,38001,30175,625,10401,2158,68228,21865,5734,5927,30397,72024,28163,1253,45052,8577,9056,8416,456,12756,1322,6667,2741,131846,4287,5631,324047,21574,4197,2915,51834,10296,6935,2777,13929,34246,5599,20264,908,15904,8899,1272,479
"Thursday, May 7, 2020",375,9046,3692,9944,62373,18371,31783,5654,5939,38828,30708,627,11052,2178,70869,22499,6144,6120,30650,73721,29373,1329,45641,9363,9289,8681,456,13390,1370,7067,2843,133635,4490,5718,327538,22129,4325,2987,52903,10530,7139,2904,14091,35384,5727,21576,915,16230,9215,1293,483
"Friday, May 8, 2020",378,9384,3745,10526,64567,18827,32411,5899,6111,39196,31292,627,11447,2205,73756,23144,6498,6285,30853,75333,30459,1373,46322,10085,9431,9089,458,13866,1424,7695,2946,135454,4660,5721,330476,23015,4416,3066,54226,10779,7364,3143,14436,36607,5928,22346,917,16387,9590,1321,490
"Saturday, May 9, 2020",379,9668,3745,10960,66799,19371,32984,6102,6280,39998,31823,630,11666,2230,76081,23730,6748,6436,31406,76743,31534,1407,46754,10785,9613,9366,459,14358,1463,8091,3011,137085,4759,6069,333191,23688,4479,3157,55304,10989,7528,3391,14763,37856,6107,23196,920,16672,9938,1345,495
"Sunday, May 10, 2020",380,9889,4007,11118,67995,19697,33554,6272,6447,40593,32658,631,11958,2230,77733,24122,6979,6436,31590,77793,32587,1435,47135,11265,9789,9498,459,14757,1489,8171,3071,138532,4844,6135,335464,24076,4577,3224,56597,11274,7649,3515,14983,38842,6253,24080,926,16890,10217,1357,504
"Monday, May 11, 2020",382,10164,4038,11379,69417,19875,33765,6389,6555,40979,33268,633,12363,2260,79002,24620,7113,6672,31805,78462,33373,1461,47544,11794,9863,9673,460,15036,1515,8390,3159,139945,5034,6158,337124,24771,4603,3282,57141,11441,7780,3612,15541,39842,6369,25066,926,17120,10418,1366,510
"Tuesday, May 12, 2020",384,10468,4161,11735,71038,20152,34333,6485,6741,41884,33680,634,12899,2293,83016,25117,7302,6849,32035,79332,34061,1476,48017,12488,9952,9906,462,15344,1570,8531,3239,140743,5160,6300,338554,25250,4725,3350,57976,11614,7902,3661,16107,41015,6442,25798,927,17326,10610,1375,512
"Wednesday, May 13, 2020",384,10699,4235,12175,73093,20467,34855,6584,6952,42388,34125,637,13277,2324,84686,25470,7492,7065,32620,80497,34812,1514,48390,12914,10088,10089,463,15816,1645,8908,3299,141490,5300,6494,340730,25719,4851,3407,58695,11835,8026,3729,16368,42352,6622,26745,931,17509,10902,1402,523
"Thursday, May 14, 2020",388,11094,4365,12673,74920,20830,35464,6736,7214,43209,34587,637,13658,2351,87929,26047,7702,7212,33420,82182,35903,1564,49579,13432,10257,10469,463,16505,1712,9241,3382,142704,5434,6593,343120,26355,4959,3474,59633,12016,8189,3790,16696,43777,6754,27810,931,17771,11274,1426,529
"Friday, May 15, 2020",388,11387,4462,13168,76959,21224,36085,6871,7366,44134,35077,637,14038,2388,90359,26650,7907,7433,33739,83421,36984,1601,50076,14236,10401,10799,467,17130,1761,9607,3464,143905,5584,6758,345882,26951,5082,3532,60622,12219,8401,3885,16968,45113,6914,28672,933,17950,11684,1452,541
"Saturday, May 16, 2020",388,11671,4576,13631,78795,21624,36703,7042,7537,44810,35349,637,14321,2417,92447,27274,7990,7672,34117,84933,37957,1646,50495,14968,10620,11113,469,17977,1847,10050,3556,145089,5584,6835,348301,27471,5237,3606,61610,12434,8658,3956,17285,46911,7073,29680,933,18287,12185,1452,559
"Sunday, May 17, 2020",397,11768,4758,13937,80175,21927,37419,7123,7670,45585,35528,638,14643,2417,94182,27765,8041,7672,34432,86010,38804,1682,51138,15666,10738,11286,469,18512,1897,10171,3596,146334,5623,6903,350190,27921,5308,3618,62233,12674,8811,3985,17383,47687,7239,30384,940,18431,12541,1479,566
"Monday, May 18, 2020",400,12078,4812,14170,81912,22196,38116,7270,7870,46436,36071,638,14948,2453,96473,28245,8394,7915,34709,87052,39762,1711,51907,16370,10888,11422,471,19019,1927,10457,3652,148039,6090,6903,351440,28446,5395,3680,63050,12795,8934,4024,18003,48577,7384,31137,940,18608,12685,1481,577
"Tuesday, May 19, 2020",400,12374,4922,14566,83870,22475,38430,7434,8037,46940,36706,639,15291,2476,98018,28702,8414,8047,35038,87925,41545,1740,52346,17026,11018,11701,472,19699,1992,10685,3721,149009,6187,7153,352914,28947,5487,3721,63666,12951,9050,4082,18365,49771,7529,32136,943,18808,12883,1504,775
"Wednesday, May 20, 2020",402,13049,5002,14897,86092,22796,39016,7551,8194,47470,37401,640,15525,2505,100410,29269,8619,8162,35316,88970,42317,1818,52996,17666,11221,11961,479,20124,2078,10947,3721,150399,6313,7153,354439,29430,5532,3794,64408,13356,9172,4174,18530,51035,7718,32900,944,18969,13408,1538,787
"Thursday, May 21, 2020",402,13410,5456,15315,88324,23178,39203,7788,8386,48671,38234,642,15949,2533,102681,29930,8678,8284,36490,90084,43530,1876,53494,18199,11339,12220,479,20855,2188,11249,3935,151463,6468,7493,356527,30166,5678,3812,65382,13571,9378,4246,18963,52080,7874,34131,950,19115,13883,1589,800
"Friday, May 22, 2020",404,13670,5610,15607,90778,23485,39640,7893,8529,49447,39021,642,16405,2595,105441,30404,9035,8421,36808,90889,44424,1947,53901,19004,11555,12615,479,21613,2267,11492,4014,152600,6621,7501,358223,30794,5849,3860,66249,13736,9636,4352,19036,53407,8060,34947,952,19264,14394,1612,802
"Saturday, May 23, 2020",408,14152,5772,16039,92664,23954,40022,7966,8690,50127,39572,643,16792,2626,107792,30893,9048,8567,36979,91662,45495,1971,54361,19843,11747,12997,483,22715,2315,11791,4089,153087,6791,7782,359995,31407,5955,3884,66979,13952,9895,4464,19437,54466,8260,35722,956,19584,14875,1705,813
"Sunday, May 24, 2020",408,14507,5920,16339,94449,24157,40465,8110,8809,50866,40362,643,17208,2626,110295,31369,9052,8567,37072,92675,47150,1988,54676,20573,11979,13249,483,23211,2364,11942,4149,154154,6939,7899,361584,31909,6033,3922,67707,14065,10092,4559,19753,55306,8396,36243,956,19827,15276,1744,837
"Monday, May 25, 2020",409,15194,6028,16560,96673,24248,40873,8225,8965,51745,41187,643,17544,2626,112008,31706,9077,8567,37710,93271,47684,2000,54878,21312,12157,13453,483,23930,2402,12168,4197,155092,7022,7974,362833,32473,6088,3945,68181,14065,10177,4582,20200,55929,8524,37724,962,20064,15583,1761,843
"Tuesday, May 26, 2020",411,15648,6177,16782,99851,24542,41234,8334,9066,52254,42295,643,17652,2698,113185,32067,9280,8948,38044,93693,47684,2107,55083,21959,12281,13720,483,24112,2420,12423,4231,155781,7128,8076,363905,33002,6134,3964,68633,14210,10415,4649,20555,56559,8616,39332,967,20180,15860,1783,850
"Wednesday, May 27, 2020",412,16029,6277,17261,101877,24766,41288,8406,9096,52633,44588,643,18253,2730,114305,32424,9398,9073,38486,94220,48423,2135,55513,22460,12487,14038,485,24623,2437,12786,4286,156628,7250,8137,365034,33436,6224,4034,69417,14352,10622,4702,20922,57918,8715,40244,971,20405,16461,1783,860
"Thursday, May 28, 2020",425,16553,6531,17763,104014,25121,41559,8492,9171,53285,45265,646,18498,2767,115832,33057,9435,9178,38790,94895,49708,2187,56013,22944,12668,14366,489,25409,2479,13052,4389,157815,7360,8232,366802,33913,6268,4082,70042,14494,10788,4783,21289,59770,8951,41399,973,20760,16972,1901,876
"Friday, May 29, 2020",430,17031,6776,18465,106651,25612,41762,8538,9236,54496,45855,648,18791,2767,117450,33551,9763,9456,39564,95512,50987,2223,56553,23527,12787,14786,497,26487,2518,13438,4389,158832,7488,8370,368353,34563,6336,4130,70734,14635,11131,4862,22080,60979,9282,42530,975,21069,17704,1941,891
"Saturday, May 30, 2020",434,17358,7010,19255,110136,26098,42022,8717,9422,55421,46332,651,19135,2838,118912,33551,9763,9693,39564,96301,52015,2278,56883,24183,12956,15202,509,27669,2552,13688,4551,159606,7622,8515,369729,35029,6418,4185,71415,14819,11829,4954,22562,62329,9282,43607,977,21347,18227,1968,897
"Sunday, May 31, 2020",460,17849,7252,20119,112703,26378,42201,8801,9498,56161,47079,651,19481,2839,120257,34569,9763,9693,39899,97005,52715,2320,57391,24846,13136,15484,519,27669,2575,13880,4650,159659,7688,8612,370839,35508,6418,4243,71924,14928,11859,4988,22560,64279,9336,44603,981,21694,18400,1995,903
"Monday, June 1, 2020",467,18246,7442,20123,115207,26577,42732,8857,9605,56828,47889,651,19682,2905,121232,34820,10052,10031,40321,100797,53326,2345,57528,25204,13317,15728,523,29251,2624,14131,4684,160139,7795,8707,371780,35978,6526,4301,72280,14991,12143,5029,23100,64871,10017,45394,983,21976,18538,2009,910
"Tuesday, June 2, 2020",487,18427,7815,21249,117521,26785,42978,8886,9685,57447,48394,652,19947,2932,122841,35234,10071,10169,40727,101178,54171,2374,57728,25500,13567,16014,527,29875,2646,14402,4748,161545,8020,8719,373109,36346,6689,4334,72890,15112,12412,5060,23840,66554,10233,46225,988,22155,18917,2036,912
"Wednesday, June 3, 2020",505,18553,8062,22220,119846,27058,43091,9016,9712,58762,49011,653,20010,2989,123820,35704,10224,10405,41108,101592,54981,2415,58011,25867,13762,16309,529,30770,2679,14671,4794,162068,8136,8873,374154,36791,6804,4398,73404,15219,12647,5154,24249,68228,10541,46898,990,22481,19394,2066,915
"Thursday, June 4, 2020",513,18766,8422,22753,122995,27359,43238,9120,9746,60182,49987,655,20699,3053,124749,36089,10224,10701,41528,102059,55858,2445,58241,26272,14047,16554,543,31852,2706,14923,4874,162529,8349,9129,375202,37279,6904,4473,73935,15325,12996,5240,24605,69842,10854,47849,1025,22727,19889,2088,921
"Friday, June 5, 2020",524,19073,8651,24331,126313,27615,43460,9199,9773,61487,50748,664,21086,3111,125903,36573,10431,10972,41985,102556,56760,2481,63533,26979,14246,16764,545,33247,2745,15186,4951,163320,8669,9279,376277,37756,7003,4569,74385,15441,13441,5270,25070,71532,11330,48525,1027,22991,20248,2108,932
"Saturday, June 6, 2020",536,19709,9101,25451,128965,27846,43817,9269,9845,62758,51343,673,21427,3138,126883,36992,10431,11276,42480,103132,57481,2523,63971,27499,14434,17033,546,34612,2816,15351,5017,163857,8797,9506,377385,38108,7060,4661,75086,15441,13914,5363,25599,73468,11859,49384,1046,23441,20571,2127,938
"Sunday, June 7, 2020",544,20166,9424,26889,131348,27999,43967,9332,9942,63934,51905,675,21600,3138,127744,37388,10465,11276,42807,103436,57969,2570,64395,27883,14543,17268,551,35530,2861,15443,5042,164166,8937,9647,378166,38475,7150,4804,75589,15441,14284,5432,25886,74892,11921,50407,1063,23728,20834,2133,946
"Monday, June 8, 2020",563,20590,9736,27677,133884,28178,44092,9389,9972,64901,52773,676,21907,3188,128406,37611,10680,11463,43038,103606,58397,2588,64673,28221,14720,17754,554,36357,2879,15565,5078,164450,9059,9784,378868,38834,7204,4918,75942,15642,14796,5465,26426,75545,12384,51229,1075,24039,21033,2151,957
"Tuesday, June 9, 2020",573,21071,10076,28296,136863,28342,44177,9474,10020,65998,53422,682,22170,3220,129204,38024,10680,11697,43599,103885,58902,2606,64982,28519,14900,18107,560,37090,2901,15698,5131,164778,9104,10039,379551,39158,7361,4988,76435,15691,15220,5517,27061,77488,12630,51724,1083,24353,21308,2167,969
"Wednesday, June 10, 2020",593,21626,10366,29852,139736,28495,44347,9537,10056,67370,54115,685,22502,3259,129829,38332,10846,11872,44013,104156,59463,2636,65180,28865,15183,18480,568,38168,2941,15839,5177,165280,9248,10155,380225,39572,7479,5059,76843,15756,15758,5597,27407,79936,12893,52164,1094,24628,21593,2183,979
"Thursday, June 11, 2020",610,22474,10814,31263,143238,28643,44461,9589,10065,69069,55143,692,22775,3301,130597,38743,10846,11934,44446,104667,60197,2667,65405,29312,15387,18480,571,39473,2980,16130,5207,165725,9365,10462,380961,39992,7626,5235,77312,15862,16437,5659,27886,81750,13341,52639,1110,24779,21921,2207,1008
"Friday, June 12, 2020",625,23333,11546,32918,146999,28819,44688,9654,10173,70970,56044,706,23161,3351,131189,39146,11081,12162,44966,105059,60613,2720,65667,29792,15580,19087,581,41245,3016,16334,5249,166094,9523,10678,381783,40422,7845,5377,77998,15947,17170,5736,28643,83841,13643,53201,1119,25171,22240,2228,1027
"Saturday, June 13, 2020",652,24220,12094,34458,150314,29015,44994,9709,10229,73549,56931,723,23552,3397,131861,39543,11081,12438,46214,105393,61269,2756,65826,30164,15804,19343,596,42815,3058,16454,5297,166559,9619,10987,382699,40849,8074,5535,78461,15947,17955,5827,29066,86179,14039,53862,1125,25538,22515,2253,1049
"Sunday, June 14, 2020",661,25235,12499,35691,152969,29127,45054,9767,10264,75566,57743,728,23897,3397,132528,39909,11081,12438,46506,105592,61698,2792,66038,30467,15977,19509,609,44108,3080,16544,5316,166848,9721,11194,383393,41148,8232,5635,78797,15947,18795,5891,29921,88097,14390,54498,1127,25832,22755,2283,1057
"Monday, June 15, 2020",664,26272,12917,36705,155687,29296,45198,9799,10340,77325,58572,736,24038,3461,133002,40404,11448,12639,46945,105689,62011,2807,66070,30689,16180,19788,616,45092,3101,16674,5343,167065,9845,11277,384013,41575,8410,5819,79115,16093,19376,5921,30600,89362,14491,54876,1128,26158,22929,2291,1078
"Tuesday, June 16, 2020",676,26912,13190,39097,159045,29429,45276,9818,10401,80108,59218,740,24158,3540,133628,40760,11448,12818,47406,105884,62415,2818,66262,30877,16408,20136,622,45874,3124,16861,5364,167396,9933,11681,384644,42007,8640,6096,79477,16164,19990,5960,31309,93177,15052,55323,1130,26530,23194,2328,1088
"Wednesday, June 17, 2020",696,27312,13606,40924,163325,29670,45347,9847,10444,82716,60245,744,24375,3632,134181,40972,11717,12986,48048,106151,62968,2834,66494,31292,16621,20594,639,46853,3192,17052,5435,167665,10064,11851,385211,42423,8903,6218,79818,16213,20550,6044,31656,96318,15427,55765,1130,26784,23452,2355,1114
"Thursday, June 18, 2020",708,28206,13927,43443,167090,29899,45355,9903,10499,85926,61229,762,24734,3743,134773,41428,11717,13192,48048,106422,63221,2876,66776,31665,16901,20594,663,48185,3192,17235,5450,168085,10152,12169,385829,43123,9350,6365,80235,16269,21527,6095,32305,99827,15988,56231,1135,27182,23875,2397,1143
"Friday, June 19, 2020",721,29002,14626,46688,170677,30185,45557,9952,10611,89748,62339,789,25158,3871,135464,41740,12103,13448,48514,106650,63506,2912,67077,32030,17196,20594,674,49806,3225,17410,5486,168461,10258,12490,386625,43726,9705,6571,80760,16337,22608,6134,33431,103298,16540,56777,1144,27599,24153,2433,1173
"Saturday, June 20, 2020",742,29549,15137,49798,174423,30347,45715,9984,10679,93797,63926,803,25421,4003,136100,42059,12161,13625,49384,106936,63839,2937,67524,32464,17588,20594,704,51388,3251,17519,5518,168782,10429,12897,387341,44259,10037,6748,81265,16337,23756,6224,33882,107689,17168,57409,1147,28220,24538,2481,1179
"Sunday, June 21, 2020",753,30021,15561,52390,177691,30535,45752,10020,10775,97270,64820,814,25884,4003,136758,42416,12197,13743,49773,107061,64129,2956,67688,32919,18000,20594,723,52791,3288,17621,5544,169128,10565,13201,388005,44806,10514,6937,81730,16337,24659,6297,34447,111553,17570,57954,1159,28673,24818,2528,1196
"Monday, June 22, 2020",759,30453,16082,54586,184357,30703,45782,10058,10820,100206,66273,816,26041,4253,137218,42626,12514,13832,50233,107210,64366,2970,67932,33225,18140,22286,739,53593,3313,17771,5558,169369,10692,13581,388557,45537,10731,7082,82186,16459,25653,6325,34919,114831,18011,58420,1163,28867,25065,2548,1230
"Tuesday, June 23, 2020",759,31097,16677,58353,190599,30891,45897,10094,10847,103485,67939,819,26336,4399,137819,42867,12547,14140,51595,107439,64734,2995,68194,33468,18572,22897,743,54442,3319,17910,5571,169671,10838,13996,389154,46127,11027,7273,82695,16533,26571,6352,35762,120363,18413,58956,1164,29383,25330,2579,1254
"Wednesday, June 24, 2020",759,32064,17372,59973,195441,31153,45911,10128,10886,109014,69661,835,26596,4643,138535,43136,13029,14362,52477,107611,65043,3014,68550,33760,18863,23422,784,55911,3393,18037,5598,169853,10990,14358,389735,46760,11509,7443,83191,16606,27841,6419,36631,125914,18879,59498,1184,29865,25763,2611,1282
"Thursday, June 25, 2020",784,33206,18058,63030,200441,31478,45994,10159,10961,114017,71492,850,27051,4864,139432,43652,13108,14616,53415,107837,65429,3102,68981,34122,19367,24512,821,57126,3418,18180,5614,170196,11189,14885,390484,47650,11945,7568,83770,16640,28958,6479,37422,131896,19475,59936,1191,30366,26226,2658,1326
